media id,tags,type,link,created_time,likes,image_url,username,userid,user_in_photo,caption,comment
852278428738280108_1667837,veilance,image,https://www.instagram.com/p/vT5rcirFqs/,1415819527,"{u'count': 59, u'data': [{u'username': u'bielfficial', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12818969_1677594729194596_550340016_a.jpg', u'id': u'546494353', u'full_name': u''}, {u'username': u'elinlukr', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/10549909_527063877474598_885769618_a.jpg', u'id': u'1037511257', u'full_name': u''}]}",https://scontent.cdninstagram.com/t51.2885-15/e15/914485_940826219279841_1367235761_n.jpg?ig_cache_key=ODUyMjc4NDI4NzM4MjgwMTA4.2,andrewhampshire,1667837,"[{u'position': {u'y': 0.40625, u'x': 0.49375}, u'user': {u'username': u'shopthetannery', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11899706_149275372079291_1162690776_a.jpg', u'id': u'13665863', u'full_name': u'The Tannery'}}]",relentless pursuit of minimalism @arcteryx AW15 #veilance,None
1219914478361066245_277491101,bestfriend chink,image,https://www.instagram.com/p/BDuAcEzETsF/,1459645159,"{u'count': 16, u'data': [{u'username': u'its_ur_boy19', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12132723_827336724041411_1609297353_a.jpg', u'id': u'53104583', u'full_name': u''}, {u'username': u'otf_korncapone', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/10576018_1715661085314645_744456168_a.jpg', u'id': u'38970079', u'full_name': u'Korn Capone'}, {u'username': u'kozytoez', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11939444_1492783377706472_545735674_a.jpg', u'id': u'1204871570', u'full_name': u'Justin'}, {u'username': u'tina123edwards', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12531004_1810655159219675_2043169606_a.jpg', u'id': u'342995476', u'full_name': u'Tina Edwards'}]}",https://scontent.cdninstagram.com/t51.2885-15/e35/12959918_1147605471957920_2132704214_n.jpg?ig_cache_key=MTIxOTkxNDQ3ODM2MTA2NjI0NQ%3D%3D.2,summertyymee420,277491101,"[{u'position': {u'y': 0.4625, u'x': 0.3203125}, u'user': {u'username': u'ashleywells420', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/10624461_1035542693176593_134495288_a.jpg', u'id': u'203150123', u'full_name': u'cold as ice'}}]",My ?? #BestFriend @ashleywells420 ?? A #Chink ??????,None
1220451362545267597_3070682491,fatburners photoshop truestory waisttrainers stfu basicbitches demhoes idowhatiwant starterpack shameless detoxtea pathetic thisishappening gotothegym makeitrain errryday sorrynotsorry basic fact strippers,image,https://www.instagram.com/p/BDv6gxKJvON/,1459709161,"{u'count': 4, u'data': [{u'username': u'darya.degtyarevao.b.v.l', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/12822356_975683705800988_383537266_a.jpg', u'id': u'2999311347', u'full_name': u'\u0414\u0430\u0440\u044c\u044f \u0414\u0435\u0433\u0442\u044f\u0440\u0435\u0432\u0430'}, {u'username': u'teaglad', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/1597241_802018536515534_1166519317_a.jpg', u'id': u'1312224462', u'full_name': u''}, {u'username': u'mojosojojojo', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12555923_1586501958277420_11305496_a.jpg', u'id': u'185260648', u'full_name': u'Sojo Mckinzie'}, {u'username': u'torontobasicbitch', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12547144_873600639404596_1239545708_a.jpg', u'id': u'2712045151', u'full_name': u'Toronto Basic Bitch'}]}",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12445913_1693963187544941_1183492235_n.jpg?ig_cache_key=MTIyMDQ1MTM2MjU0NTI2NzU5Nw%3D%3D.2,idowhatiwant_stfu,3070682491,[],Girls shamelessly plugging waist trainers and detox teas on their Instagram are really just the new strippers #makeitrain #fact #strippers #thisishappening #shameless #basicbitches #detoxtea #waisttrainers #fatburners #pathetic #gotothegym #demhoes #errryday #basic #photoshop #starterpack #sorrynotsorry #truestory #idowhatiwant #stfu,None
992291714833780634_30893778,ctbears softball,image,https://www.instagram.com/p/3FVA6oOw-a/,1432510412,"{u'count': 20, u'data': [{u'username': u'joanna_elizabeth612', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12328090_1750047491883566_74508935_a.jpg', u'id': u'188234792', u'full_name': u'Joanna Levine'}, {u'username': u'iiamanthony', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11917806_1688928601339154_881257873_a.jpg', u'id': u'229495872', u'full_name': u'Anthony Deng'}, {u'username': u'itskatpan', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/10523585_254796961376217_543337118_a.jpg', u'id': u'20756039', u'full_name': u'Katherine Pan'}, {u'username': u'guanakabear', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/11420765_835603319856923_2020756790_a.jpg', u'id': u'530994769', u'full_name': u'Guan'}]}",https://scontent.cdninstagram.com/t51.2885-15/e15/11352289_1832854166938927_1286527692_n.jpg?ig_cache_key=OTkyMjkxNzE0ODMzNzgwNjM0.2,jliangmedia,30893778,[],First day of #softball! ? #CTBears,None
1161727387280325270_1790763053,triathlontraining triatleta motivation triathlete swimbikerun selfie getfit gettingfit healthylifestyle determination dedication trilife fitbody fit swimmer cantstopwontstop selftrained determined healthybody fitness swim swimming finis colombian humpday,image,https://www.instagram.com/p/BAfSOdUr7qW/,1452708718,"{u'count': 54, u'data': [{u'username': u'foodbuddy.io', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12142062_1705367943032352_734389629_a.jpg', u'id': u'1751461107', u'full_name': u'FoodBuddy'}, {u'username': u'faabi_96', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12677645_807121479399540_190607331_a.jpg', u'id': u'1059116865', u'full_name': u'Fabi'}, {u'username': u'pretty_cat_pat', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12547672_804779806311848_1723458784_a.jpg', u'id': u'2271689414', u'full_name': u'P.K. \u30af\u30c1\u30e3\u30fc\u30d1\u30c8\u30ea\u30af'}, {u'username': u'totalboxer', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/10598756_607441432706520_1564745924_a.jpg', u'id': u'36488067', u'full_name': u'Total Boxer'}]}",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12552274_511104195730591_737135451_n.jpg?ig_cache_key=MTE2MTcyNzM4NzI4MDMyNTI3MA%3D%3D.2.l,built2tri,1790763053,[],"Its go time, it will hurt but it will be worth it. #motivation #humpday #dedication #determination #determined #triathlete #triathlontraining #triatleta #trilife #swimbikerun #swimming #swimmer #swim #getfit #gettingfit #selftrained #fitbody #healthylifestyle #healthybody #cantstopwontstop #fitness #finis #fit #selfie #colombian ","[{u'created_time': u'1452713063', u'text': u'Lovely!', u'from': {u'username': u'educacionennutricion', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/10898961_834619663251495_1604959634_a.jpg', u'id': u'1637126525', u'full_name': u'\U0001f353EDUCACI\xd3N EN NUTRICI\xd3N \U0001f373\U0001f34d'}, u'id': u'17846833018071385'}, {u'created_time': u'1453028807', u'text': u'nice photo!', u'from': {u'username': u'philgunwhy', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/10731954_211956149146649_1683499201_a.jpg', u'id': u'345002194', u'full_name': u'Phil Gunwhy'}, u'id': u'17846872792071385'}, {u'created_time': u'1453345303', u'text': u'\U0001f44c\U0001f44c', u'from': {u'username': u'idangel', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/10890829_1520083388255540_768975944_a.jpg', u'id': u'259054006', u'full_name': u'ID Angel'}, u'id': u'17846912170071385'}, {u'created_time': u'1453955648', u'text': u'cool!', u'from': {u'username': u'mr__fig', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11335604_826649297412550_966879314_a.jpg', u'id': u'201417244', u'full_name': u'Will Figueiredo'}, u'id': u'17847010819071385'}]"
657280035765213840_253733957,,image,https://www.instagram.com/p/kfILXJvdqQ/,1392573907,"{u'count': 38, u'data': [{u'username': u'_______kenia______', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/11925776_1631418813810294_682462426_a.jpg', u'id': u'231010818', u'full_name': u'Kenia Lorena \U0001f48b'}, {u'username': u'chatzcmore', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11931094_1001054556582572_1715110116_a.jpg', u'id': u'264596146', u'full_name': u'Tru$t No \u20acvil'}, {u'username': u'cheena214', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12545340_184701468552528_1033493458_a.jpg', u'id': u'184320779', u'full_name': u'cheena214'}]}",https://scontent.cdninstagram.com/t51.2885-15/e15/1963167_597822686958674_1374445840_n.jpg?ig_cache_key=NjU3MjgwMDM1NzY1MjEzODQw.2,inka_holic,253733957,"[{u'position': {u'y': 0.4921875, u'x': 0.671875}, u'user': {u'username': u'roberto_carreno_', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12797719_818490414929909_94976738_a.jpg', u'id': u'747307473', u'full_name': u'Roberto carreno'}}]",Damm sneakers headz!!!,"[{u'created_time': u'1392574323', u'text': u'Wher at', u'from': {u'username': u'chatzcmore', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11931094_1001054556582572_1715110116_a.jpg', u'id': u'264596146', u'full_name': u'Tru$t No \u20acvil'}, u'id': u'17849269204037958'}, {u'created_time': u'1392574505', u'text': u'In queens @chatzcmore', u'from': {u'username': u'inka_holic', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12599291_1514272788879593_1771184597_a.jpg', u'id': u'253733957', u'full_name': u'Inka_holic'}, u'id': u'17849269207037958'}]"
1220463594009200590_2308348520,,image,https://www.instagram.com/p/BDv9SwmNwfO/,1459710619,"{u'count': 187, u'data': [{u'username': u'nathanhk2', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12677404_840431449402579_609293045_a.jpg', u'id': u'1594776066', u'full_name': u'Yuri'}, {u'username': u'enchilada_franklin', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/10362078_1569445143366318_1893340345_a.jpg', u'id': u'2282612446', u'full_name': u''}, {u'username': u'the.lucy.that.plays.guitar', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12446327_984712011605728_1507036824_a.jpg', u'id': u'1997792049', u'full_name': u'Lucy'}, {u'username': u'cheap.vapes', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12407216_935761373144804_329746065_a.jpg', u'id': u'2671639174', u'full_name': u'Cheapvapes.com'}]}",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12530926_1747264012174584_1855694124_n.jpg?ig_cache_key=MTIyMDQ2MzU5NDAwOTIwMDU5MA%3D%3D.2,meme.cloud,2308348520,"[{u'position': {u'y': 0.605333333, u'x': 0.326666667}, u'user': {u'username': u'dinkyhim', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/929329_1673975816209578_1063937418_a.jpg', u'id': u'344272185', u'full_name': u'Between Bakersfield & The Moon'}}, {u'position': {u'y': 0.983660102, u'x': 0.934640519}, u'user': {u'username': u'meme.cloud', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12424869_203897256624344_1486232691_a.jpg', u'id': u'2308348520', u'full_name': u'MemeCloud'}}]",get ur shit together,"[{u'created_time': u'1459711028', u'text': u""@cherrycolagirll me at McDonald's"", u'from': {u'username': u'sonia_alegria', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/10375612_205776413122543_1365149546_a.jpg', u'id': u'7047919', u'full_name': u'sonia'}, u'id': u'1220467020000593646'}, {u'created_time': u'1459711239', u'text': u'@alexandracolett', u'from': {u'username': u'kingyeezus_', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12446343_1570423646602811_408801646_a.jpg', u'id': u'749077030', u'full_name': u'Cristina Rose'}, u'id': u'1220468793008392129'}, {u'created_time': u'1459711900', u'text': u'@lallie096', u'from': {u'username': u'rr7229', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/11849363_1650367588573020_690535748_a.jpg', u'id': u'2254103201', u'full_name': u''}, u'id': u'1220474339916711456'}, {u'created_time': u'1459712144', u'text': u'@mrs.atom43ic', u'from': {u'username': u'atom43ic', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11357013_305201426270406_1884975909_a.jpg', u'id': u'511983082', u'full_name': u'Timothy Gallegos'}, u'id': u'1220476381167028003'}]"
461812069074400451_274687748,iwantoutofthecity struggling laundrytime someonesaveme,image,https://www.instagram.com/p/Zor6FKKvTD/,1369272310,"{u'count': 5, u'data': [{u'username': u'haleycpo', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/11821298_160905370911866_1109672783_a.jpg', u'id': u'226495382', u'full_name': u'Haley Cipot'}, {u'username': u'g_gotts', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12106132_771978686282201_1278198869_a.jpg', u'id': u'179219729', u'full_name': u'Garrett G'}, {u'username': u'mariahpb', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11191090_1642464472649312_423981609_a.jpg', u'id': u'19239192', u'full_name': u'Mariah Pepper'}, {u'username': u'reaganmoser', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/11355232_1694352580832054_38970801_a.jpg', u'id': u'30379693', u'full_name': u'reaganmoser'}]}",https://scontent.cdninstagram.com/t51.2885-15/e15/11351699_973154499361617_1227936473_n.jpg?ig_cache_key=NDYxODEyMDY5MDc0NDAwNDUx.2,trimnerdesign,274687748,[],That moment when you reach in your pocket to grab your brand new head phones and you realize they are in here. #struggling #iwantoutofthecity #someonesaveme #laundrytime,"[{u'created_time': u'1369272907', u'text': u'Orlando is always an option. And we have theme parks. \U0001f61b', u'from': {u'username': u'knives__', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/11848863_402095836653531_436497381_a.jpg', u'id': u'319318036', u'full_name': u'Naivette Henriquez'}, u'id': u'17845424662063749'}]"
804410170002470171_31203420,,image,https://www.instagram.com/p/sp1smktXUb/,1410113186,"{u'count': 31, u'data': [{u'username': u'chopa88', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/11363719_745540338891101_494785462_a.jpg', u'id': u'28001897', u'full_name': u'Yovany Reyes'}, {u'username': u'avcreatez', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12407357_546131365563538_360947561_a.jpg', u'id': u'28107968', u'full_name': u'Amber Velez\U0001f48b'}, {u'username': u'__tripodi', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12558315_720478744719236_118033518_a.jpg', u'id': u'655994864', u'full_name': u''}, {u'username': u'amelia_vega_en_olla', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11821290_862885440462974_1288155099_a.jpg', u'id': u'31651351', u'full_name': u'Fransheska Sanchez'}]}",https://scontent.cdninstagram.com/t51.2885-15/e15/10665488_714646768572754_68262585_n.jpg?ig_cache_key=ODA0NDEwMTcwMDAyNDcwMTcx.2,__carolinaaa__x3,31203420,[],????????,"[{u'created_time': u'1410113727', u'text': u'Que lindos \u2661', u'from': {u'username': u'joha52', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12783375_535007410018912_273435661_a.jpg', u'id': u'32440823', u'full_name': u''}, u'id': u'17848996963035421'}, {u'created_time': u'1410137011', u'text': u'@joha52 gracias boo \U0001f618', u'from': {u'username': u'__carolinaaa__x3', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12328509_466876250172902_290111600_a.jpg', u'id': u'31203420', u'full_name': u'\u13df\u13aa\u13d2\u13be\u13de\u13a5\u13c1\u13aa \u13aa\u13de\u13acj\u13aa\u13c1\u13a0\u13d2\u13aa\u2728'}, u'id': u'17848997425035421'}]"
1172013815817110439_52507111,myheroes 71yearsago foreveramisraelhai westillalive israelmylove fuckyouhitler,image,https://www.instagram.com/p/BBD1FsboQOn/,1453934956,"{u'count': 208, u'data': [{u'username': u'kkoreashopp', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11910145_1059107044187252_371955813_a.jpg', u'id': u'20547650', u'full_name': u'Korea Shop'}, {u'username': u'uedul_chipa13761', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11906329_960233084022564_1448528159_a.jpg', u'id': u'3124763459', u'full_name': u'Matteo Ronald'}, {u'username': u'lenamilan8446', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12818917_1365598456799290_251620108_a.jpg', u'id': u'3009493157', u'full_name': u'Lenamilan'}, {u'username': u'kpurvikamli88612', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11906329_960233084022564_1448528159_a.jpg', u'id': u'3119976612', u'full_name': u'Elijah Frank'}]}",https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/12142595_1540626446248106_781489634_n.jpg?ig_cache_key=MTE3MjAxMzgxNTgxNzExMDQzOQ%3D%3D.2,dinoandino,52507111,[],#71yearsago #myheroes #fuckyouhitler #westillalive #foreveramisraelhai #israelmylove,None
1218605126954234525_3019131259,fluffycat sickofyou catquotes catsofinstagram catsagram sassycat whitecat cats furbaby cats_of_instagram cutekitten kittenlove captionthis,image,https://www.instagram.com/p/BDpWugRk7Kd/,1459489073,"{u'count': 21, u'data': [{u'username': u'thedailypanda', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12912282_1189538644412532_1914226686_a.jpg', u'id': u'2873837407', u'full_name': u'Panda the Russian Blue'}, {u'username': u'evitascat', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/11856666_739238049544541_1765109352_a.jpg', u'id': u'2207430880', u'full_name': u'Entre  gatos...y Gaspar'}, {u'username': u'leothebritishblue', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12950236_1999824246909324_1245025071_a.jpg', u'id': u'2437536860', u'full_name': u'Leo'}, {u'username': u'habibisimsim', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12547223_1252177228131408_1776149170_a.jpg', u'id': u'2082373185', u'full_name': u'SimSim \U0001f981'}]}",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12599476_1315733788441838_112686248_n.jpg?ig_cache_key=MTIxODYwNTEyNjk1NDIzNDUyNQ%3D%3D.2,sassycatkoshka,3019131259,[],Name that face #captionthis,"[{u'created_time': u'1459489113', u'text': u'#catsofinstagram #cats_of_instagram #catsagram #kittenlove  #cats #whitecat #fluffycat #cutekitten #sassycat #furbaby #catquotes #sickofyou', u'from': {u'username': u'sassycatkoshka', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12816865_203316266691430_485928471_a.jpg', u'id': u'3019131259', u'full_name': u'Koshka'}, u'id': u'17847099469079334'}, {u'created_time': u'1459893829', u'text': u'\U0001f44f\U0001f44f', u'from': {u'username': u'lizzparty', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/10864987_189542644716372_812686994_a.jpg', u'id': u'32291943', u'full_name': u'Lizz Adams'}, u'id': u'17847217507079334'}]"
1159227966250014510_557875500,hashtagginlikethemhipstersdo sexyasspicstho sweetwatertexas lifethroughtheeyesofatexan fuckitho instatexas powerpolesandbackroads igtexas tfmayneiaintwhite,image,https://www.instagram.com/p/BAWZ7GGB9cu/,1452410763,"{u'count': 25, u'data': [{u'username': u'janghaohuang', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12558899_217646115237987_1222116082_a.jpg', u'id': u'1723148441', u'full_name': u'Janghao Huang'}, {u'username': u'kid_steezy24', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12362445_452328771616873_2117118121_a.jpg', u'id': u'34940133', u'full_name': u'ALBERT OCHOA'}, {u'username': u'wetneckwelderlero', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12783322_469271036596692_2086484461_a.jpg', u'id': u'557875500', u'full_name': u'Benjamin Muniz'}, {u'username': u'_tinatorres', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12362270_463004100551265_1135190923_a.jpg', u'id': u'738153', u'full_name': u'Tina'}]}",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12545348_175144569509883_1957527632_n.jpg?ig_cache_key=MTE1OTIyNzk2NjI1MDAxNDUxMA%3D%3D.2.l,wetneckwelderlero,557875500,[],Shot few miles outside Sweetwater Tx earlier this fine mornin ?? #powerpolesandbackroads#igtexas#instatexas#sweetwatertexas#lifethroughtheeyesofatexan#hashtagginlikethemhipstersdo#tfmayneiaintwhite#fuckitho#sexyasspicstho,None
1220978388066035226_1491171720,cogollosamil weed,image,https://www.instagram.com/p/BDxyV_7GuYa/,1459771987,"{u'count': 12, u'data': [{u'username': u'anngie.r.z', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12751392_688087877960333_739559849_a.jpg', u'id': u'549492163', u'full_name': u'\u2022ANGELY RIVAS ZENTENO\u2022'}, {u'username': u'belen_vp', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12749905_1701069030105419_307076359_a.jpg', u'id': u'2261026649', u'full_name': u'Belenvp17'}, {u'username': u'monsemsoto', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12797981_1588789878077981_4798162_a.jpg', u'id': u'47216825', u'full_name': u'Monse Morales S'}]}",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12231003_1708402969435045_848226824_n.jpg?ig_cache_key=MTIyMDk3ODM4ODA2NjAzNTIyNg%3D%3D.2.l,an_jusoto7,1491171720,[],???????? #weed #cogollosamil,None
672814280685004120_463145648,,image,https://www.instagram.com/p/lWUQYICiVY/,1394425734,"{u'count': 6, u'data': [{u'username': u'andresramirez1997', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12940286_1712127572390883_984049423_a.jpg', u'id': u'1222926195', u'full_name': u'andres ramirez'}, {u'username': u'andrea_bernate', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11379846_479538485534014_828539827_a.jpg', u'id': u'1187591990', u'full_name': u'Andrea Bernate'}, {u'username': u'jiyeonjane', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11821653_443728149085692_881088739_a.jpg', u'id': u'1150056397', u'full_name': u'Jane Jiyeon'}, {u'username': u'valentinadt97', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12424480_207876309565478_789242799_a.jpg', u'id': u'363669444', u'full_name': u'Valentina Diaz'}]}",https://scontent.cdninstagram.com/t51.2885-15/e15/11377408_1451226008507282_634406543_n.jpg?ig_cache_key=NjcyODE0MjgwNjg1MDA0MTIw.2,cgruiz96,463145648,[],Last night NY,None
907328395470666657_8082525,haiga sewer snow haiku,image,https://www.instagram.com/p/yXel5Sp3uh/,1422381995,"{u'count': 23, u'data': [{u'username': u'transatlantid', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11296630_801914666591957_1129737173_a.jpg', u'id': u'9127131', u'full_name': u'Kitty Hannah'}, {u'username': u'stringseer707', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11098601_1381286845531656_894564270_a.jpg', u'id': u'1413541559', u'full_name': u'JAYREMY'}, {u'username': u'preprint', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/11262628_1641476272757013_634804815_a.jpg', u'id': u'10595992', u'full_name': u'preprint'}]}",https://scontent.cdninstagram.com/t51.2885-15/e15/10932431_1595770717323642_528896561_n.jpg?ig_cache_key=OTA3MzI4Mzk1NDcwNjY2NjU3.2,wqueens7,8082525,[],"Magic existence/
Dresses in ev'ryday clothes/
To hide its beauty/
#haiku
 #sewer 
#Snow
 #haiga",None
1137846502596524864_1790763053,triathlontraining triatleta motivation motivated triathlete swimbikerun workout ironmantri training train determination speed pool suunto triathlon swim ironmantraining determined trilife selftrained suuntoambit2 built2tri swimming,image,https://www.instagram.com/p/_KcV2UL7tA/,1449861894,"{u'count': 43, u'data': [{u'username': u'sarahjluisi', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12479297_1684479785168283_310169451_a.jpg', u'id': u'1949029057', u'full_name': u'Sarah Jeanmaire Luisi'}, {u'username': u'mdizzledazzle', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12071151_1117486894928506_1294130378_a.jpg', u'id': u'9407159', u'full_name': u'Michael Entwistle'}, {u'username': u'messiastri', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/12568826_1677572585846615_436939493_a.jpg', u'id': u'828244257', u'full_name': u'manoel messias'}, {u'username': u'volaremadetofly', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/11330788_917180378323100_1946312661_a.jpg', u'id': u'1652879452', u'full_name': u'Volare Sports'}]}",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12383549_888826894571351_301881005_n.jpg?ig_cache_key=MTEzNzg0NjUwMjU5NjUyNDg2NA%3D%3D.2,built2tri,1790763053,[],"A little #speed work on the #pool for the day, need to keep pushing and bring these numbers down a bit.  No one else can do the work for you, you want to get better, you get out there and make it happen.  #Motivation #motivated  #determined #determination #triatleta #trilife #triathlon #triathlontraining #triathlete #selftrained #ironmantraining #ironmantri #built2tri #swimming #swimbikerun #swim #suuntoambit2 #suunto #workout #training #train","[{u'created_time': u'1450265877', u'text': u'#awesomesauce', u'from': {u'username': u'jwf1', u'profile_picture': u'https://scontent.cdninstagram.com/t51.2885-19/s150x150/11875484_496952483798291_42214674_a.jpg', u'id': u'307938186', u'full_name': u'JWF'}, u'id': u'17843615527091164'}]"
